ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy
BanPaw-68_die-1,,BanPaw,68_die,jăm,jăm,j ă m,,Deepadung2015,,,,,304
ChaYeQing-68_die-1,,ChaYeQing,68_die,ʥɔːm,ʥɔːm,dʑ ɔː m,,Deepadung2015,,,,,304
GuangKa-68_die-1,,GuangKa,68_die,ʥɔːm,ʥɔːm,dʑ ɔː m,,Deepadung2015,,,,,304
MangBang-68_die-1,,MangBang,68_die,jɔm,jɔm,j ɔ m,,Deepadung2015,,,,,304
NanSang-68_die-1,,NanSang,68_die,jɔm,jɔm,j ɔ m,,Deepadung2015,,,,,304
NamHsan-69_sit-1,,NamHsan,69_sit,mɔɁ,mɔɁ,m ɔ ʔ,,Deepadung2015,,,,,1673
KhunHawt-69_sit-1,,KhunHawt,69_sit,moɁ,moɁ,m o ʔ,,Deepadung2015,,,,,1673
HtanHsan-69_sit-1,,HtanHsan,69_sit,mɔɁ,mɔɁ,m ɔ ʔ,,Deepadung2015,,,,,1673
PangKham-69_sit-1,,PangKham,69_sit,mɔŋ,mɔŋ,m ɔ ŋ,,Deepadung2015,,,,,1673
ManLoi-69_sit-1,,ManLoi,69_sit,mɔŋ,mɔŋ,m ɔ ŋ,,Deepadung2015,,,,,1673
MengDan-69_sit-1,,MengDan,69_sit,ŋoːj,ŋoːj,ŋ oːi̯,,Deepadung2015,,,,,1672
ChuDongGua-69_sit-1,,ChuDongGua,69_sit,ŋoːj,ŋoːj,ŋ oːi̯,,Deepadung2015,,,,,1672
XiangZhaiTang-69_sit-1,,XiangZhaiTang,69_sit,kɔj,kɔj,k ɔi̯,,Deepadung2015,,,,,1674
PongNuea-69_sit-1,,PongNuea,69_sit,tuic,tuic,t ui̯ c,,Deepadung2015,,,,,1670
NyaungGone-69_sit-1,,NyaungGone,69_sit,tuc,tuc,t u c,,Deepadung2015,,,,,1670
NoeLae-69_sit-1,,NoeLae,69_sit,tuc,tuc,t u c,,Deepadung2015,,,,,1670
BanPaw-69_sit-1,,BanPaw,69_sit,tut,tut,t u t,,Deepadung2015,,,,,1670
ChaYeQing-69_sit-1,,ChaYeQing,69_sit,Ɂak,Ɂak,ʔ a k,,Deepadung2015,,,,,1671
GuangKa-69_sit-1,,GuangKa,69_sit,Ɂɔk,Ɂɔk,ʔ ɔ k,,Deepadung2015,,,,,1671
MangBang-69_sit-1,,MangBang,69_sit,Ɂɔk,Ɂɔk,ʔ ɔ k,,Deepadung2015,,,,,1671
NanSang-69_sit-1,,NanSang,69_sit,Ɂak,Ɂak,ʔ a k,,Deepadung2015,,,,,1671
NamHsan-70_stand-1,,NamHsan,70_stand,ʥәŋ,ʥәŋ,dʑ ə ŋ,,Deepadung2015,,,,,1796
KhunHawt-70_stand-1,,KhunHawt,70_stand,ʥaŋ,ʥaŋ,dʑ a ŋ,,Deepadung2015,,,,,1796
HtanHsan-70_stand-1,,HtanHsan,70_stand,ʥaŋ,ʥaŋ,dʑ a ŋ,,Deepadung2015,,,,,1796
PangKham-70_stand-1,,PangKham,70_stand,ʨaŋ,ʨaŋ,tɕ a ŋ,,Deepadung2015,,,,,1796
ManLoi-70_stand-1,,ManLoi,70_stand,ʨaŋ,ʨaŋ,tɕ a ŋ,,Deepadung2015,,,,,1796
MengDan-70_stand-1,,MengDan,70_stand,ʨaŋ,ʨaŋ,tɕ a ŋ,,Deepadung2015,,,,,1796
ChuDongGua-70_stand-1,,ChuDongGua,70_stand,ʥaŋ,ʥaŋ,dʑ a ŋ,,Deepadung2015,,,,,1796
XiangZhaiTang-70_stand-1,,XiangZhaiTang,70_stand,ʨɔŋ,ʨɔŋ,tɕ ɔ ŋ,,Deepadung2015,,,,,1796
PongNuea-70_stand-1,,PongNuea,70_stand,ʨɔŋ,ʨɔŋ,tɕ ɔ ŋ,,Deepadung2015,,,,,1796
NyaungGone-70_stand-1,,NyaungGone,70_stand,cɔk,cɔk,c ɔ k,,Deepadung2015,,,,,1796
NoeLae-70_stand-1,,NoeLae,70_stand,cɔŋ,cɔŋ,c ɔ ŋ,,Deepadung2015,,,,,1796
BanPaw-70_stand-1,,BanPaw,70_stand,cɔŋ,cɔŋ,c ɔ ŋ,,Deepadung2015,,,,,1796
ChaYeQing-70_stand-1,,ChaYeQing,70_stand,ʥaŋ,ʥaŋ,dʑ a ŋ,,Deepadung2015,,,,,1796
GuangKa-70_stand-1,,GuangKa,70_stand,ʥɔŋ,ʥɔŋ,dʑ ɔ ŋ,,Deepadung2015,,,,,1796
MangBang-70_stand-1,,MangBang,70_stand,ʥɔŋ,ʥɔŋ,dʑ ɔ ŋ,,Deepadung2015,,,,,1796
NanSang-70_stand-1,,NanSang,70_stand,ʥɔŋ,ʥɔŋ,dʑ ɔ ŋ,,Deepadung2015,,,,,1796
NamHsan-71_falltodrop-1,,NamHsan,71_falltodrop,ʥɔh,ʥɔh,dʑ ɔ h,,Deepadung2015,,,,,504
KhunHawt-71_falltodrop-1,,KhunHawt,71_falltodrop,ʥoh,ʥoh,dʑ o h,,Deepadung2015,,,,,504
HtanHsan-71_falltodrop-1,,HtanHsan,71_falltodrop,ʥɔh,ʥɔh,dʑ ɔ h,,Deepadung2015,,,,,504
PangKham-71_falltodrop-1,,PangKham,71_falltodrop,ʨoh,ʨoh,tɕ o h,,Deepadung2015,,,,,504
ManLoi-71_falltodrop-1,,ManLoi,71_falltodrop,ʨɔh,ʨɔh,tɕ ɔ h,,Deepadung2015,,,,,504
MengDan-71_falltodrop-1,,MengDan,71_falltodrop,ʨɔh,ʨɔh,tɕ ɔ h,,Deepadung2015,,,,,504
ChuDongGua-71_falltodrop-1,,ChuDongGua,71_falltodrop,ʥɔh,ʥɔh,dʑ ɔ h,,Deepadung2015,,,,,504
PongNuea-71_falltodrop-1,,PongNuea,71_falltodrop,ʨouh,ʨouh,tɕ ou̯ h,,Deepadung2015,,,,,504
NyaungGone-71_falltodrop-1,,NyaungGone,71_falltodrop,couh,couh,c ou̯ h,,Deepadung2015,,,,,504
NoeLae-71_falltodrop-1,,NoeLae,71_falltodrop,coh,coh,c o h,,Deepadung2015,,,,,504
BanPaw-71_falltodrop-1,,BanPaw,71_falltodrop,couh,couh,c ou̯ h,,Deepadung2015,,,,,504
ChaYeQing-71_falltodrop-1,,ChaYeQing,71_falltodrop,ʥɔh,ʥɔh,dʑ ɔ h,,Deepadung2015,,,,,504
GuangKa-71_falltodrop-1,,GuangKa,71_falltodrop,ʥoh,ʥoh,dʑ o h,,Deepadung2015,,,,,504
MangBang-71_falltodrop-1,,MangBang,71_falltodrop,ʥoh,ʥoh,dʑ o h,,Deepadung2015,,,,,504
NanSang-71_falltodrop-1,,NanSang,71_falltodrop,ʥoh,ʥoh,dʑ o h,,Deepadung2015,,,,,504
NamHsan-72_give-1,,NamHsan,72_give,dɛh,dɛh,d ɛ h,,Deepadung2015,,,,,720
KhunHawt-72_give-1,,KhunHawt,72_give,daih,daih,d ai̯ h,,Deepadung2015,,,,,720
HtanHsan-72_give-1,,HtanHsan,72_give,daih,daih,d ai̯ h,,Deepadung2015,,,,,720
PangKham-72_give-1,,PangKham,72_give,deh,deh,d e h,,Deepadung2015,,,,,720
ManLoi-72_give-1,,ManLoi,72_give,tɛh,tɛh,t ɛ h,,Deepadung2015,,,,,720
MengDan-72_give-1,,MengDan,72_give,deh,deh,d e h,,Deepadung2015,,,,,720
ChuDongGua-72_give-1,,ChuDongGua,72_give,dɛh,dɛh,d ɛ h,,Deepadung2015,,,,,720
XiangZhaiTang-72_give-1,,XiangZhaiTang,72_give,tajh,tajh,t ai̯ h,,Deepadung2015,,,,,720
PongNuea-72_give-1,,PongNuea,72_give,taih,taih,t ai̯ h,,Deepadung2015,,,,,720
NyaungGone-72_give-1,,NyaungGone,72_give,taih,taih,t ai̯ h,,Deepadung2015,,,,,720
NoeLae-72_give-1,,NoeLae,72_give,taih,taih,t ai̯ h,,Deepadung2015,,,,,720
BanPaw-72_give-1,,BanPaw,72_give,taih,taih,t ai̯ h,,Deepadung2015,,,,,720
ChaYeQing-72_give-1,,ChaYeQing,72_give,dɛh,dɛh,d ɛ h,,Deepadung2015,,,,,720
GuangKa-72_give-1,,GuangKa,72_give,dɛh,dɛh,d ɛ h,,Deepadung2015,,,,,720
MangBang-72_give-1,,MangBang,72_give,dɛh,dɛh,d ɛ h,,Deepadung2015,,,,,720
NanSang-72_give-1,,NanSang,72_give,dɛh,dɛh,d ɛ h,,Deepadung2015,,,,,720
NamHsan-73_rubhardwithbothhands-1,,NamHsan,73_rubhardwithbothhands,sakuaɁ,sakuaɁ,s a + k u/w a ʔ,,Deepadung2015,,,,,1563 1567
KhunHawt-73_rubhardwithbothhands-1,,KhunHawt,73_rubhardwithbothhands,dudit,dudit,d u + d i t,,Deepadung2015,,,,,1565 1566
HtanHsan-73_rubhardwithbothhands-1,,HtanHsan,73_rubhardwithbothhands,thutheiɁ,thutheiɁ,tʰ u + tʰ ei̯ ʔ,,Deepadung2015,,,,,1565 1564
PangKham-73_rubhardwithbothhands-1,,PangKham,73_rubhardwithbothhands,sabɔt,sabɔt,s a + b ɔ t,,Deepadung2015,,,,,1563 1564
ManLoi-73_rubhardwithbothhands-1,,ManLoi,73_rubhardwithbothhands,saɓɔɁ,saɓɔɁ,s a + ɓ ɔ ʔ,,Deepadung2015,,,,,1563 1564
MengDan-73_rubhardwithbothhands-1,,MengDan,73_rubhardwithbothhands,thuʔɗaj,thuʔɗaj,tʰ u ʔ + ɗ ai̯,,Deepadung2015,,,,,1564 1566
ChuDongGua-73_rubhardwithbothhands-1,,ChuDongGua,73_rubhardwithbothhands,səɓɔːt ɗaj,səɓɔːt ɗaj,s ə + ɓ ɔː t + ɗ ai̯,,Deepadung2015,,,,,1563 1564 788
XiangZhaiTang-73_rubhardwithbothhands-1,,XiangZhaiTang,73_rubhardwithbothhands,saboɁ,saboɁ,s a + b o ʔ,,Deepadung2015,,,,,1563 1564
PongNuea-73_rubhardwithbothhands-1,,PongNuea,73_rubhardwithbothhands,sabɔːɁ,sabɔːɁ,s a + b ɔː ʔ,,Deepadung2015,,,,,1563 1564
NyaungGone-73_rubhardwithbothhands-1,,NyaungGone,73_rubhardwithbothhands,sabɔʔ,sabɔʔ,s a + b ɔ ʔ,,Deepadung2015,,,,,1563 1564
NoeLae-73_rubhardwithbothhands-1,,NoeLae,73_rubhardwithbothhands,sabɔ,sabɔ,s a + b ɔ,,Deepadung2015,,,,,1563 1564
BanPaw-73_rubhardwithbothhands-1,,BanPaw,73_rubhardwithbothhands,sabɔɁ,sabɔɁ,s a + b ɔ ʔ,,Deepadung2015,,,,,1563 1564
ChaYeQing-73_rubhardwithbothhands-1,,ChaYeQing,73_rubhardwithbothhands,səboɁ,səboɁ,s ə + b o ʔ,,Deepadung2015,,,,,1563 1564
GuangKa-73_rubhardwithbothhands-1,,GuangKa,73_rubhardwithbothhands,thuthik,thuthik,tʰ u + tʰ i k,,Deepadung2015,,,,,1565 1566
MangBang-73_rubhardwithbothhands-1,,MangBang,73_rubhardwithbothhands,thuthiː,thuthiː,tʰ u + tʰ iː,,Deepadung2015,,,,,1565 1566
NanSang-73_rubhardwithbothhands-1,,NanSang,73_rubhardwithbothhands,thuthiː,thuthiː,tʰ u + tʰ iː,,Deepadung2015,,,,,1565 1566
NamHsan-74_cut-1,,NamHsan,74_cut,ɡәp,ɡәp,g ə p,,Deepadung2015,,,,,287
KhunHawt-74_cut-1,,KhunHawt,74_cut,ɡәp,ɡәp,g ə p,,Deepadung2015,,,,,287
HtanHsan-74_cut-1,,HtanHsan,74_cut,ɡәp,ɡәp,g ə p,,Deepadung2015,,,,,287
PangKham-74_cut-1,,PangKham,74_cut,kap,kap,k a p,,Deepadung2015,,,,,287
ManLoi-74_cut-1,,ManLoi,74_cut,kap,kap,k a p,,Deepadung2015,,,,,287
MengDan-74_cut-1,,MengDan,74_cut,kiap,kiap,k i/j a p,,Deepadung2015,,,,,287
ChuDongGua-74_cut-1,,ChuDongGua,74_cut,kap,kap,k a p,,Deepadung2015,,,,,287
XiangZhaiTang-74_cut-1,,XiangZhaiTang,74_cut,kəp,kəp,k ə p,,Deepadung2015,,,,,287
PongNuea-74_cut-1,,PongNuea,74_cut,kəp,kəp,k ə p,,Deepadung2015,,,,,287
NyaungGone-74_cut-1,,NyaungGone,74_cut,kăp,kăp,k ă p,,Deepadung2015,,,,,287
NoeLae-74_cut-1,,NoeLae,74_cut,kə̆p,kə̆p,k ə̆ p,,Deepadung2015,,,,,287
BanPaw-74_cut-1,,BanPaw,74_cut,kakə̆p,kakə̆p,k a + k ə̆ p,,Deepadung2015,,,,,175 287
ChaYeQing-74_cut-1,,ChaYeQing,74_cut,kep,kep,k e p,,Deepadung2015,,,,,287
GuangKa-74_cut-1,,GuangKa,74_cut,kjap,kjap,k j a p,,Deepadung2015,,,,,287
MangBang-74_cut-1,,MangBang,74_cut,kiap,kiap,k i/j a p,,Deepadung2015,,,,,287
NanSang-74_cut-1,,NanSang,74_cut,kiap,kiap,k i/j a p,,Deepadung2015,,,,,287
NamHsan-75_dig-1,,NamHsan,75_dig,kәhɓɨŋ,kәhɓɨŋ,k ə h + ɓ ɨ ŋ,,Deepadung2015,,,,,321 322
KhunHawt-75_dig-1,,KhunHawt,75_dig,kәːŋ,kәːŋ,k əː ŋ,,Deepadung2015,,,,,321
HtanHsan-75_dig-1,,HtanHsan,75_dig,kәːŋ,kәːŋ,k əː ŋ,,Deepadung2015,,,,,321
PangKham-75_dig-1,,PangKham,75_dig,ɡəh,ɡəh,g ə h,,Deepadung2015,,,,,321
ManLoi-75_dig-1,,ManLoi,75_dig,ɡəh,ɡəh,g ə h,,Deepadung2015,,,,,321
MengDan-75_dig-1,,MengDan,75_dig,loʔ,loʔ,l o ʔ,,Deepadung2015,,,,,321
ChuDongGua-75_dig-1,,ChuDongGua,75_dig,loʔ,loʔ,l o ʔ,,Deepadung2015,,,,,321
XiangZhaiTang-75_dig-1,,XiangZhaiTang,75_dig,ɡəx,ɡəx,g ə x,,Deepadung2015,,,,,321
PongNuea-75_dig-1,,PongNuea,75_dig,ɡəh,ɡəh,g ə h,,Deepadung2015,,,,,321
NyaungGone-75_dig-1,,NyaungGone,75_dig,ɡə̆h,ɡə̆h,g ə̆ h,,Deepadung2015,,,,,321
NoeLae-75_dig-1,,NoeLae,75_dig,ɡə̆h,ɡə̆h,g ə̆ h,,Deepadung2015,,,,,321
BanPaw-75_dig-1,,BanPaw,75_dig,ɡə̆h,ɡə̆h,g ə̆ h,,Deepadung2015,,,,,321
ChaYeQing-75_dig-1,,ChaYeQing,75_dig,khut,khut,kʰ u t,,Deepadung2015,,,,,321
GuangKa-75_dig-1,,GuangKa,75_dig,lok,lok,l o k,,Deepadung2015,,,,,321
MangBang-75_dig-1,,MangBang,75_dig,lok,lok,l o k,,Deepadung2015,,,,,321
NanSang-75_dig-1,,NanSang,75_dig,kəh,kəh,k ə h,,Deepadung2015,,,,,321
NamHsan-76_burn-1,,NamHsan,76_burn,ɡuɁ,ɡuɁ,g u ʔ,,Deepadung2015,,,,,206
KhunHawt-76_burn-1,,KhunHawt,76_burn,ɡuːt,ɡuːt,g uː t,,Deepadung2015,,,,,206
HtanHsan-76_burn-1,,HtanHsan,76_burn,ɡuːɁ,ɡuːɁ,g uː ʔ,,Deepadung2015,,,,,206
PangKham-76_burn-1,,PangKham,76_burn,ɗɔk,ɗɔk,ɗ ɔ k,,Deepadung2015,,,,,206
ManLoi-76_burn-1,,ManLoi,76_burn,ɗok,ɗok,ɗ o k,,Deepadung2015,,,,,206
MengDan-76_burn-1,,MengDan,76_burn,ɗoʔ,ɗoʔ,ɗ o ʔ,,Deepadung2015,,,,,206
ChuDongGua-76_burn-1,,ChuDongGua,76_burn,ɗoʔ,ɗoʔ,ɗ o ʔ,,Deepadung2015,,,,,206
XiangZhaiTang-76_burn-1,,XiangZhaiTang,76_burn,douɁ,douɁ,d ou̯ ʔ,,Deepadung2015,,,,,206
PongNuea-76_burn-1,,PongNuea,76_burn,douɁ,douɁ,d ou̯ ʔ,,Deepadung2015,,,,,206
NyaungGone-76_burn-1,,NyaungGone,76_burn,douʔ,douʔ,d ou̯ ʔ,,Deepadung2015,,,,,206
NoeLae-76_burn-1,,NoeLae,76_burn,douɁ,douɁ,d ou̯ ʔ,,Deepadung2015,,,,,206
BanPaw-76_burn-1,,BanPaw,76_burn,douɁ,douɁ,d ou̯ ʔ,,Deepadung2015,,,,,206
ChaYeQing-76_burn-1,,ChaYeQing,76_burn,ɗok,ɗok,ɗ o k,,Deepadung2015,,,,,206
GuangKa-76_burn-1,,GuangKa,76_burn,tok,tok,t o k,,Deepadung2015,,,,,206
MangBang-76_burn-1,,MangBang,76_burn,tok,tok,t o k,,Deepadung2015,,,,,206
NanSang-76_burn-1,,NanSang,76_burn,tok,tok,t o k,,Deepadung2015,,,,,206
NamHsan-77_hunt-1,,NamHsan,77_hunt,biam,biam,b i/j a m,,Deepadung2015,,,,,890
KhunHawt-77_hunt-1,,KhunHawt,77_hunt,koh priː,koh priː,k o h + p r iː,,Deepadung2015,,,,,895 891
HtanHsan-77_hunt-1,,HtanHsan,77_hunt,luaŋbrej,luaŋbrej,l u/w a ŋ + b r ei̯,,Deepadung2015,,,,,894 891
PangKham-77_hunt-1,,PangKham,77_hunt,kuh praj,kuh praj,k u h + p r ai̯,,Deepadung2015,,,,,895 891
ManLoi-77_hunt-1,,ManLoi,77_hunt,khrɔh praj,khrɔh praj,kʰ r ɔ h + p r ai̯,,Deepadung2015,,,,,895 891
MengDan-77_hunt-1,,MengDan,77_hunt,lip riŋ,lip riŋ,l i p + r i ŋ,,Deepadung2015,,,,,892 894
ChuDongGua-77_hunt-1,,ChuDongGua,77_hunt,klɔː brai,klɔː brai,k l ɔː + b r ai̯,,Deepadung2015,,,,,892 891
XiangZhaiTang-77_hunt-1,,XiangZhaiTang,77_hunt,lɨpprɛː,lɨpprɛː,l ɨ p + p r ɛː,,Deepadung2015,,,,,892 891
PongNuea-77_hunt-1,,PongNuea,77_hunt,ŋauh,ŋauh,ŋ au̯ h,,Deepadung2015,,,,,895
NyaungGone-77_hunt-1,,NyaungGone,77_hunt,lɛ khɛ prɛ,lɛ khɛ prɛ,l ɛ + kʰ ɛ + p r ɛ,,Deepadung2015,,,,,892 895 891
NoeLae-77_hunt-1,,NoeLae,77_hunt,lɛ prɛ,lɛ prɛ,l ɛ + p r ɛ,,Deepadung2015,,,,,892 891
BanPaw-77_hunt-1,,BanPaw,77_hunt,ba prɛ,ba prɛ,b a + p r ɛ,,Deepadung2015,,,,,890 891
ChaYeQing-77_hunt-1,,ChaYeQing,77_hunt,ləp bjaj,ləp bjaj,l ə p + b j ai̯,,Deepadung2015,,,,,892 890
GuangKa-77_hunt-1,,GuangKa,77_hunt,pai toː,pai toː,p ai̯ + t oː,,Deepadung2015,,,,,891 893
MangBang-77_hunt-1,,MangBang,77_hunt,lɛː,lɛː,l ɛː,,Deepadung2015,,,,,892
NanSang-77_hunt-1,,NanSang,77_hunt,jɨtoː,jɨtoː,j ɨ + t oː,,Deepadung2015,,,,,896 893
NamHsan-78_kill-1,,NamHsan,78_kill,biam,biam,b i/j a m,,Deepadung2015,,,,,941
KhunHawt-78_kill-1,,KhunHawt,78_kill,piam,piam,p i/j a m,,Deepadung2015,,,,,941
HtanHsan-78_kill-1,,HtanHsan,78_kill,ɓiam,ɓiam,ɓ i/j a m,,Deepadung2015,,,,,941
PangKham-78_kill-1,,PangKham,78_kill,ŋɔh,ŋɔh,ŋ ɔ h,,Deepadung2015,,,,,940
ManLoi-78_kill-1,,ManLoi,78_kill,ŋah,ŋah,ŋ a h,,Deepadung2015,,,,,940
MengDan-78_kill-1,,MengDan,78_kill,ŋah,ŋah,ŋ a h,,Deepadung2015,,,,,940
ChuDongGua-78_kill-1,,ChuDongGua,78_kill,ŋah,ŋah,ŋ a h,,Deepadung2015,,,,,940
XiangZhaiTang-78_kill-1,,XiangZhaiTang,78_kill,ŋɔh,ŋɔh,ŋ ɔ h,,Deepadung2015,,,,,940
PongNuea-78_kill-1,,PongNuea,78_kill,ŋauh,ŋauh,ŋ au̯ h,,Deepadung2015,,,,,940
NyaungGone-78_kill-1,,NyaungGone,78_kill,ŋauh,ŋauh,ŋ au̯ h,,Deepadung2015,,,,,940
NoeLae-78_kill-1,,NoeLae,78_kill,ŋauh,ŋauh,ŋ au̯ h,,Deepadung2015,,,,,940
BanPaw-78_kill-1,,BanPaw,78_kill,ŋauh,ŋauh,ŋ au̯ h,,Deepadung2015,,,,,940
ChaYeQing-78_kill-1,,ChaYeQing,78_kill,ŋɔh,ŋɔh,ŋ ɔ h,,Deepadung2015,,,,,940
GuangKa-78_kill-1,,GuangKa,78_kill,ŋai?,ŋai?,ŋ ai̯ ʔ,,Deepadung2015,,,,,940
MangBang-78_kill-1,,MangBang,78_kill,ŋaj,ŋaj,ŋ ai̯,,Deepadung2015,,,,,940
NanSang-78_kill-1,,NanSang,78_kill,ŋai,ŋai,ŋ ai̯,,Deepadung2015,,,,,940
NamHsan-79_one-1,,NamHsan,79_one,Ɂur,Ɂur,ʔ u r,,Deepadung2015,,,,,1411
KhunHawt-79_one-1,,KhunHawt,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
HtanHsan-79_one-1,,HtanHsan,79_one,Ɂu:,Ɂu:,ʔ uː,,Deepadung2015,,,,,1411
PangKham-79_one-1,,PangKham,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
ManLoi-79_one-1,,ManLoi,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
MengDan-79_one-1,,MengDan,79_one,luʔ,luʔ,l u ʔ,,Deepadung2015,,,,,1412
ChuDongGua-79_one-1,,ChuDongGua,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
XiangZhaiTang-79_one-1,,XiangZhaiTang,79_one,"Ɂuː, l̥ejh",Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
XiangZhaiTang-79_one-2,,XiangZhaiTang,79_one,"Ɂuː, l̥ejh",l̥ejh,l̥ e i̯ h,,Deepadung2015,,,,,1412
PongNuea-79_one-1,,PongNuea,79_one,lәih,lәih,l əi̯ h,,Deepadung2015,,,,,1412
NyaungGone-79_one-1,,NyaungGone,79_one,"ʔu, l̥eih",ʔu,ʔ u,,Deepadung2015,,,,,1411
NoeLae-79_one-1,,NoeLae,79_one,"Ɂu, l̥eih",Ɂu,ʔ u,,Deepadung2015,,,,,1411
BanPaw-79_one-1,,BanPaw,79_one,"Ɂu, l̥eih",Ɂu,ʔ u,,Deepadung2015,,,,,1411
ChaYeQing-79_one-1,,ChaYeQing,79_one,ʔuː,ʔuː,ʔ uː,,Deepadung2015,,,,,1411
GuangKa-79_one-1,,GuangKa,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
MangBang-79_one-1,,MangBang,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
NanSang-79_one-1,,NanSang,79_one,Ɂuː,Ɂuː,ʔ uː,,Deepadung2015,,,,,1411
NamHsan-80_two-1,,NamHsan,80_two,Ɂar,Ɂar,ʔ a r,,Deepadung2015,,,,,2042
KhunHawt-80_two-1,,KhunHawt,80_two,Ɂar,Ɂar,ʔ a r,,Deepadung2015,,,,,2042
HtanHsan-80_two-1,,HtanHsan,80_two,Ɂa:,Ɂa:,ʔ aː,,Deepadung2015,,,,,2042
PangKham-80_two-1,,PangKham,80_two,Ɂaː,Ɂaː,ʔ aː,,Deepadung2015,,,,,2042
ManLoi-80_two-1,,ManLoi,80_two,Ɂɛː,Ɂɛː,ʔ ɛː,,Deepadung2015,,,,,2042
MengDan-80_two-1,,MengDan,80_two,ʔɛː,ʔɛː,ʔ ɛː,,Deepadung2015,,,,,2042
ChuDongGua-80_two-1,,ChuDongGua,80_two,Ɂaː,Ɂaː,ʔ aː,,Deepadung2015,,,,,2042
XiangZhaiTang-80_two-1,,XiangZhaiTang,80_two,Ɂaː,Ɂaː,ʔ aː,,Deepadung2015,,,,,2042
PongNuea-80_two-1,,PongNuea,80_two,Ɂaː,Ɂaː,ʔ aː,,Deepadung2015,,,,,2042
NyaungGone-80_two-1,,NyaungGone,80_two,haʔa,haʔa,h a + ʔ a,,Deepadung2015,,,,,2042 2043
NoeLae-80_two-1,,NoeLae,80_two,Ɂa,Ɂa,ʔ a,,Deepadung2015,,,,,2042
BanPaw-80_two-1,,BanPaw,80_two,Ɂa,Ɂa,ʔ a,,Deepadung2015,,,,,2042
ChaYeQing-80_two-1,,ChaYeQing,80_two,ʔeː,ʔeː,ʔ eː,,Deepadung2015,,,,,2042
GuangKa-80_two-1,,GuangKa,80_two,ʔɛː,ʔɛː,ʔ ɛː,,Deepadung2015,,,,,2042
MangBang-80_two-1,,MangBang,80_two,ʔɛː,ʔɛː,ʔ ɛː,,Deepadung2015,,,,,2042
NanSang-80_two-1,,NanSang,80_two,Ɂaː,Ɂaː,ʔ aː,,Deepadung2015,,,,,2042
NamHsan-81_three-1,,NamHsan,81_three,Ɂuaj,Ɂuaj,ʔ u/w ai̯,,Deepadung2015,,,,,1950
KhunHawt-81_three-1,,KhunHawt,81_three,Ɂuaj,Ɂuaj,ʔ u/w ai̯,,Deepadung2015,,,,,1950
HtanHsan-81_three-1,,HtanHsan,81_three,Ɂuaj,Ɂuaj,ʔ u/w ai̯,,Deepadung2015,,,,,1950
PangKham-81_three-1,,PangKham,81_three,Ɂuaj,Ɂuaj,ʔ u/w ai̯,,Deepadung2015,,,,,1950
ManLoi-81_three-1,,ManLoi,81_three,Ɂuaj,Ɂuaj,ʔ u/w ai̯,,Deepadung2015,,,,,1950
MengDan-81_three-1,,MengDan,81_three,ʔoj,ʔoj,ʔ oi̯,,Deepadung2015,,,,,1950
ChuDongGua-81_three-1,,ChuDongGua,81_three,Ɂoj,Ɂoj,ʔ oi̯,,Deepadung2015,,,,,1950
XiangZhaiTang-81_three-1,,XiangZhaiTang,81_three,Ɂoːj,Ɂoːj,ʔ oːi̯,,Deepadung2015,,,,,1950
PongNuea-81_three-1,,PongNuea,81_three,Ɂoːj,Ɂoːj,ʔ oːi̯,,Deepadung2015,,,,,1950
NyaungGone-81_three-1,,NyaungGone,81_three,ʔoj,ʔoj,ʔ oi̯,,Deepadung2015,,,,,1950
NoeLae-81_three-1,,NoeLae,81_three,Ɂoj,Ɂoj,ʔ oi̯,,Deepadung2015,,,,,1950
BanPaw-81_three-1,,BanPaw,81_three,Ɂoj,Ɂoj,ʔ oi̯,,Deepadung2015,,,,,1950
ChaYeQing-81_three-1,,ChaYeQing,81_three,ʔoːj,ʔoːj,ʔ oːi̯,,Deepadung2015,,,,,1950
GuangKa-81_three-1,,GuangKa,81_three,ʔoːj,ʔoːj,ʔ oːi̯,,Deepadung2015,,,,,1950
MangBang-81_three-1,,MangBang,81_three,ʔoːj,ʔoːj,ʔ oːi̯,,Deepadung2015,,,,,1950
NanSang-81_three-1,,NanSang,81_three,Ɂoj,Ɂoj,ʔ oi̯,,Deepadung2015,,,,,1950
NamHsan-82_four-1,,NamHsan,82_four,phon,phon,pʰ o n,,Deepadung2015,,,,,665
KhunHawt-82_four-1,,KhunHawt,82_four,phon,phon,pʰ o n,,Deepadung2015,,,,,665
HtanHsan-82_four-1,,HtanHsan,82_four,phoːn,phoːn,pʰ oː n,,Deepadung2015,,,,,665
PangKham-82_four-1,,PangKham,82_four,phuan,phuan,pʰ u/w a n,,Deepadung2015,,,,,665
