ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
PangKham-63_laugh-1-1,PangKham-63_laugh-1,kanɲah,2-63,false,expert,Deepadung2015,,,
ManLoi-63_laugh-1-1,ManLoi-63_laugh-1,kaɲah,2-63,false,expert,Deepadung2015,,,
MengDan-63_laugh-1-1,MengDan-63_laugh-1,kaŋiah,2-63,false,expert,Deepadung2015,,,
ChuDongGua-63_laugh-1-1,ChuDongGua-63_laugh-1,kəɲajh,2-63,false,expert,Deepadung2015,,,
XiangZhaiTang-63_laugh-1-1,XiangZhaiTang-63_laugh-1,kaɲah,2-63,false,expert,Deepadung2015,,,
PongNuea-63_laugh-1-1,PongNuea-63_laugh-1,kaɲah,2-63,false,expert,Deepadung2015,,,
NyaungGone-63_laugh-1-1,NyaungGone-63_laugh-1,kaɲăh,2-63,false,expert,Deepadung2015,,,
NoeLae-63_laugh-1-1,NoeLae-63_laugh-1,kaɲăh,2-63,false,expert,Deepadung2015,,,
BanPaw-63_laugh-1-1,BanPaw-63_laugh-1,kaɲăh,2-63,false,expert,Deepadung2015,,,
ChaYeQing-63_laugh-1-1,ChaYeQing-63_laugh-1,kəɲah,2-63,false,expert,Deepadung2015,,,
GuangKa-63_laugh-1-1,GuangKa-63_laugh-1,kəɲah,2-63,false,expert,Deepadung2015,,,
MangBang-63_laugh-1-1,MangBang-63_laugh-1,kəɲah,2-63,false,expert,Deepadung2015,,,
NanSang-63_laugh-1-1,NanSang-63_laugh-1,kaɲah,2-63,false,expert,Deepadung2015,,,
NamHsan-64_know-1-1,NamHsan-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
KhunHawt-64_know-1-1,KhunHawt-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
HtanHsan-64_know-1-1,HtanHsan-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
PangKham-64_know-1-1,PangKham-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
ManLoi-64_know-1-1,ManLoi-64_know-1,naɁ,1-64,false,expert,Deepadung2015,,,
MengDan-64_know-1-1,MengDan-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
ChuDongGua-64_know-1-1,ChuDongGua-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
XiangZhaiTang-64_know-1-1,XiangZhaiTang-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
PongNuea-64_know-1-1,PongNuea-64_know-1,nap,1-64,false,expert,Deepadung2015,,,
NyaungGone-64_know-1-1,NyaungGone-64_know-1,năp,1-64,false,expert,Deepadung2015,,,
NoeLae-64_know-1-1,NoeLae-64_know-1,năp,1-64,false,expert,Deepadung2015,,,
BanPaw-64_know-1-1,BanPaw-64_know-1,năp,1-64,false,expert,Deepadung2015,,,
ChaYeQing-64_know-1-1,ChaYeQing-64_know-1,nɔʔ,2-64,false,expert,Deepadung2015,,,
GuangKa-64_know-1-1,GuangKa-64_know-1,nɔːʔ,2-64,false,expert,Deepadung2015,,,
MangBang-64_know-1-1,MangBang-64_know-1,nɔːʔ,2-64,false,expert,Deepadung2015,,,
NanSang-64_know-1-1,NanSang-64_know-1,naː,2-64,false,expert,Deepadung2015,,,
NamHsan-65_fear-1-1,NamHsan-65_fear-1,ʥɔː,1-65,false,expert,Deepadung2015,,,
KhunHawt-65_fear-1-1,KhunHawt-65_fear-1,jow,1-65,false,expert,Deepadung2015,,,
HtanHsan-65_fear-1-1,HtanHsan-65_fear-1,ʥoː,1-65,false,expert,Deepadung2015,,,
PangKham-65_fear-1-1,PangKham-65_fear-1,ʥoː,1-65,false,expert,Deepadung2015,,,
ManLoi-65_fear-1-1,ManLoi-65_fear-1,ʥɔː,1-65,false,expert,Deepadung2015,,,
MengDan-65_fear-1-1,MengDan-65_fear-1,ʥoː,1-65,false,expert,Deepadung2015,,,
ChuDongGua-65_fear-1-1,ChuDongGua-65_fear-1,joː,1-65,false,expert,Deepadung2015,,,
PongNuea-65_fear-1-1,PongNuea-65_fear-1,jow,1-65,false,expert,Deepadung2015,,,
NyaungGone-65_fear-1-1,NyaungGone-65_fear-1,kacua,2-65,false,expert,Deepadung2015,,,
NoeLae-65_fear-1-1,NoeLae-65_fear-1,kacua,2-65,false,expert,Deepadung2015,,,
BanPaw-65_fear-1-1,BanPaw-65_fear-1,jo,1-65,false,expert,Deepadung2015,,,
ChaYeQing-65_fear-1-1,ChaYeQing-65_fear-1,ʥaw,1-65,false,expert,Deepadung2015,,,
GuangKa-65_fear-1-1,GuangKa-65_fear-1,jaw,1-65,false,expert,Deepadung2015,,,
MangBang-65_fear-1-1,MangBang-65_fear-1,jaw,1-65,false,expert,Deepadung2015,,,
NanSang-65_fear-1-1,NanSang-65_fear-1,jaw,1-65,false,expert,Deepadung2015,,,
NamHsan-66_sleep-1-1,NamHsan-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
KhunHawt-66_sleep-1-1,KhunHawt-66_sleep-1,Ɂiːt,1-66,false,expert,Deepadung2015,,,
HtanHsan-66_sleep-1-1,HtanHsan-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
PangKham-66_sleep-1-1,PangKham-66_sleep-1,Ɂiːt,1-66,false,expert,Deepadung2015,,,
ManLoi-66_sleep-1-1,ManLoi-66_sleep-1,Ɂit,1-66,false,expert,Deepadung2015,,,
MengDan-66_sleep-1-1,MengDan-66_sleep-1,ʔit,1-66,false,expert,Deepadung2015,,,
ChuDongGua-66_sleep-1-1,ChuDongGua-66_sleep-1,ʔit,1-66,false,expert,Deepadung2015,,,
XiangZhaiTang-66_sleep-1-1,XiangZhaiTang-66_sleep-1,ʔiʔ,1-66,false,expert,Deepadung2015,,,
PongNuea-66_sleep-1-1,PongNuea-66_sleep-1,ʔiːʔ,1-66,false,expert,Deepadung2015,,,
NyaungGone-66_sleep-1-1,NyaungGone-66_sleep-1,ʔiʔ,1-66,false,expert,Deepadung2015,,,
NoeLae-66_sleep-1-1,NoeLae-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
BanPaw-66_sleep-1-1,BanPaw-66_sleep-1,ʔit,1-66,false,expert,Deepadung2015,,,
ChaYeQing-66_sleep-1-1,ChaYeQing-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
GuangKa-66_sleep-1-1,GuangKa-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
MangBang-66_sleep-1-1,MangBang-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
NanSang-66_sleep-1-1,NanSang-66_sleep-1,ɁiɁ,1-66,false,expert,Deepadung2015,,,
NamHsan-67_scratch-1-1,NamHsan-67_scratch-1,graːɁ,1-67,false,expert,Deepadung2015,,,
KhunHawt-67_scratch-1-1,KhunHawt-67_scratch-1,kraːjɁ,1-67,false,expert,Deepadung2015,,,
HtanHsan-67_scratch-1-1,HtanHsan-67_scratch-1,kraːjɁ,1-67,false,expert,Deepadung2015,,,
PangKham-67_scratch-1-1,PangKham-67_scratch-1,kriah,1-67,false,expert,Deepadung2015,,,
ManLoi-67_scratch-1-1,ManLoi-67_scratch-1,kriaɁ,1-67,false,expert,Deepadung2015,,,
MengDan-67_scratch-1-1,MengDan-67_scratch-1,boʔ,2-67,false,expert,Deepadung2015,,,
ChuDongGua-67_scratch-1-1,ChuDongGua-67_scratch-1,boʔ,2-67,false,expert,Deepadung2015,,,
XiangZhaiTang-67_scratch-1-1,XiangZhaiTang-67_scratch-1,bouɁ,2-67,false,expert,Deepadung2015,,,
PongNuea-67_scratch-1-1,PongNuea-67_scratch-1,bouɁ,2-67,false,expert,Deepadung2015,,,
NyaungGone-67_scratch-1-1,NyaungGone-67_scratch-1,bouʔ,2-67,false,expert,Deepadung2015,,,
NoeLae-67_scratch-1-1,NoeLae-67_scratch-1,bouɁ,2-67,false,expert,Deepadung2015,,,
BanPaw-67_scratch-1-1,BanPaw-67_scratch-1,bouɁ,2-67,false,expert,Deepadung2015,,,
ChaYeQing-67_scratch-1-1,ChaYeQing-67_scratch-1,ɓok,2-67,false,expert,Deepadung2015,,,
GuangKa-67_scratch-1-1,GuangKa-67_scratch-1,pok,2-67,false,expert,Deepadung2015,,,
MangBang-67_scratch-1-1,MangBang-67_scratch-1,pok,2-67,false,expert,Deepadung2015,,,
NanSang-67_scratch-1-1,NanSang-67_scratch-1,kabaːn,3-67,false,expert,Deepadung2015,,,
NamHsan-68_die-1-1,NamHsan-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
KhunHawt-68_die-1-1,KhunHawt-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
HtanHsan-68_die-1-1,HtanHsan-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
PangKham-68_die-1-1,PangKham-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
ManLoi-68_die-1-1,ManLoi-68_die-1,jaːm,1-68,false,expert,Deepadung2015,,,
MengDan-68_die-1-1,MengDan-68_die-1,ʥam,1-68,false,expert,Deepadung2015,,,
ChuDongGua-68_die-1-1,ChuDongGua-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
XiangZhaiTang-68_die-1-1,XiangZhaiTang-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
PongNuea-68_die-1-1,PongNuea-68_die-1,jam,1-68,false,expert,Deepadung2015,,,
NyaungGone-68_die-1-1,NyaungGone-68_die-1,jăm,1-68,false,expert,Deepadung2015,,,
NoeLae-68_die-1-1,NoeLae-68_die-1,jăm,1-68,false,expert,Deepadung2015,,,
BanPaw-68_die-1-1,BanPaw-68_die-1,jăm,1-68,false,expert,Deepadung2015,,,
ChaYeQing-68_die-1-1,ChaYeQing-68_die-1,ʥɔːm,1-68,false,expert,Deepadung2015,,,
GuangKa-68_die-1-1,GuangKa-68_die-1,ʥɔːm,1-68,false,expert,Deepadung2015,,,
MangBang-68_die-1-1,MangBang-68_die-1,jɔm,1-68,false,expert,Deepadung2015,,,
NanSang-68_die-1-1,NanSang-68_die-1,jɔm,1-68,false,expert,Deepadung2015,,,
NamHsan-69_sit-1-1,NamHsan-69_sit-1,mɔɁ,1-69,false,expert,Deepadung2015,,,
KhunHawt-69_sit-1-1,KhunHawt-69_sit-1,moɁ,1-69,false,expert,Deepadung2015,,,
HtanHsan-69_sit-1-1,HtanHsan-69_sit-1,mɔɁ,1-69,false,expert,Deepadung2015,,,
PangKham-69_sit-1-1,PangKham-69_sit-1,mɔŋ,2-69,false,expert,Deepadung2015,,,
ManLoi-69_sit-1-1,ManLoi-69_sit-1,mɔŋ,2-69,false,expert,Deepadung2015,,,
MengDan-69_sit-1-1,MengDan-69_sit-1,ŋoːj,3-69,false,expert,Deepadung2015,,,
ChuDongGua-69_sit-1-1,ChuDongGua-69_sit-1,ŋoːj,3-69,false,expert,Deepadung2015,,,
XiangZhaiTang-69_sit-1-1,XiangZhaiTang-69_sit-1,kɔj,4-69,false,expert,Deepadung2015,,,
PongNuea-69_sit-1-1,PongNuea-69_sit-1,tuic,5-69,false,expert,Deepadung2015,,,
NyaungGone-69_sit-1-1,NyaungGone-69_sit-1,tuc,5-69,false,expert,Deepadung2015,,,
NoeLae-69_sit-1-1,NoeLae-69_sit-1,tuc,5-69,false,expert,Deepadung2015,,,
BanPaw-69_sit-1-1,BanPaw-69_sit-1,tut,5-69,false,expert,Deepadung2015,,,
ChaYeQing-69_sit-1-1,ChaYeQing-69_sit-1,Ɂak,6-69,false,expert,Deepadung2015,,,
GuangKa-69_sit-1-1,GuangKa-69_sit-1,Ɂɔk,6-69,false,expert,Deepadung2015,,,
MangBang-69_sit-1-1,MangBang-69_sit-1,Ɂɔk,6-69,false,expert,Deepadung2015,,,
NanSang-69_sit-1-1,NanSang-69_sit-1,Ɂak,6-69,false,expert,Deepadung2015,,,
NamHsan-70_stand-1-1,NamHsan-70_stand-1,ʥәŋ,1-70,false,expert,Deepadung2015,,,
KhunHawt-70_stand-1-1,KhunHawt-70_stand-1,ʥaŋ,1-70,false,expert,Deepadung2015,,,
HtanHsan-70_stand-1-1,HtanHsan-70_stand-1,ʥaŋ,1-70,false,expert,Deepadung2015,,,
PangKham-70_stand-1-1,PangKham-70_stand-1,ʨaŋ,1-70,false,expert,Deepadung2015,,,
ManLoi-70_stand-1-1,ManLoi-70_stand-1,ʨaŋ,1-70,false,expert,Deepadung2015,,,
MengDan-70_stand-1-1,MengDan-70_stand-1,ʨaŋ,1-70,false,expert,Deepadung2015,,,
ChuDongGua-70_stand-1-1,ChuDongGua-70_stand-1,ʥaŋ,1-70,false,expert,Deepadung2015,,,
XiangZhaiTang-70_stand-1-1,XiangZhaiTang-70_stand-1,ʨɔŋ,1-70,false,expert,Deepadung2015,,,
PongNuea-70_stand-1-1,PongNuea-70_stand-1,ʨɔŋ,1-70,false,expert,Deepadung2015,,,
NyaungGone-70_stand-1-1,NyaungGone-70_stand-1,cɔk,1-70,false,expert,Deepadung2015,,,
NoeLae-70_stand-1-1,NoeLae-70_stand-1,cɔŋ,1-70,false,expert,Deepadung2015,,,
BanPaw-70_stand-1-1,BanPaw-70_stand-1,cɔŋ,1-70,false,expert,Deepadung2015,,,
ChaYeQing-70_stand-1-1,ChaYeQing-70_stand-1,ʥaŋ,1-70,false,expert,Deepadung2015,,,
GuangKa-70_stand-1-1,GuangKa-70_stand-1,ʥɔŋ,1-70,false,expert,Deepadung2015,,,
MangBang-70_stand-1-1,MangBang-70_stand-1,ʥɔŋ,1-70,false,expert,Deepadung2015,,,
NanSang-70_stand-1-1,NanSang-70_stand-1,ʥɔŋ,1-70,false,expert,Deepadung2015,,,
NamHsan-71_falltodrop-1-1,NamHsan-71_falltodrop-1,ʥɔh,1-71,false,expert,Deepadung2015,,,
KhunHawt-71_falltodrop-1-1,KhunHawt-71_falltodrop-1,ʥoh,1-71,false,expert,Deepadung2015,,,
HtanHsan-71_falltodrop-1-1,HtanHsan-71_falltodrop-1,ʥɔh,1-71,false,expert,Deepadung2015,,,
PangKham-71_falltodrop-1-1,PangKham-71_falltodrop-1,ʨoh,1-71,false,expert,Deepadung2015,,,
ManLoi-71_falltodrop-1-1,ManLoi-71_falltodrop-1,ʨɔh,1-71,false,expert,Deepadung2015,,,
MengDan-71_falltodrop-1-1,MengDan-71_falltodrop-1,ʨɔh,1-71,false,expert,Deepadung2015,,,
ChuDongGua-71_falltodrop-1-1,ChuDongGua-71_falltodrop-1,ʥɔh,1-71,false,expert,Deepadung2015,,,
PongNuea-71_falltodrop-1-1,PongNuea-71_falltodrop-1,ʨouh,1-71,false,expert,Deepadung2015,,,
NyaungGone-71_falltodrop-1-1,NyaungGone-71_falltodrop-1,couh,1-71,false,expert,Deepadung2015,,,
NoeLae-71_falltodrop-1-1,NoeLae-71_falltodrop-1,coh,1-71,false,expert,Deepadung2015,,,
BanPaw-71_falltodrop-1-1,BanPaw-71_falltodrop-1,couh,1-71,false,expert,Deepadung2015,,,
ChaYeQing-71_falltodrop-1-1,ChaYeQing-71_falltodrop-1,ʥɔh,1-71,false,expert,Deepadung2015,,,
GuangKa-71_falltodrop-1-1,GuangKa-71_falltodrop-1,ʥoh,1-71,false,expert,Deepadung2015,,,
MangBang-71_falltodrop-1-1,MangBang-71_falltodrop-1,ʥoh,1-71,false,expert,Deepadung2015,,,
NanSang-71_falltodrop-1-1,NanSang-71_falltodrop-1,ʥoh,1-71,false,expert,Deepadung2015,,,
NamHsan-72_give-1-1,NamHsan-72_give-1,dɛh,1-72,false,expert,Deepadung2015,,,
KhunHawt-72_give-1-1,KhunHawt-72_give-1,daih,1-72,false,expert,Deepadung2015,,,
HtanHsan-72_give-1-1,HtanHsan-72_give-1,daih,1-72,false,expert,Deepadung2015,,,
PangKham-72_give-1-1,PangKham-72_give-1,deh,1-72,false,expert,Deepadung2015,,,
ManLoi-72_give-1-1,ManLoi-72_give-1,tɛh,1-72,false,expert,Deepadung2015,,,
MengDan-72_give-1-1,MengDan-72_give-1,deh,1-72,false,expert,Deepadung2015,,,
ChuDongGua-72_give-1-1,ChuDongGua-72_give-1,dɛh,1-72,false,expert,Deepadung2015,,,
XiangZhaiTang-72_give-1-1,XiangZhaiTang-72_give-1,tajh,1-72,false,expert,Deepadung2015,,,
PongNuea-72_give-1-1,PongNuea-72_give-1,taih,1-72,false,expert,Deepadung2015,,,
NyaungGone-72_give-1-1,NyaungGone-72_give-1,taih,1-72,false,expert,Deepadung2015,,,
NoeLae-72_give-1-1,NoeLae-72_give-1,taih,1-72,false,expert,Deepadung2015,,,
BanPaw-72_give-1-1,BanPaw-72_give-1,taih,1-72,false,expert,Deepadung2015,,,
ChaYeQing-72_give-1-1,ChaYeQing-72_give-1,dɛh,1-72,false,expert,Deepadung2015,,,
GuangKa-72_give-1-1,GuangKa-72_give-1,dɛh,1-72,false,expert,Deepadung2015,,,
MangBang-72_give-1-1,MangBang-72_give-1,dɛh,1-72,false,expert,Deepadung2015,,,
NanSang-72_give-1-1,NanSang-72_give-1,dɛh,1-72,false,expert,Deepadung2015,,,
NamHsan-73_rubhardwithbothhands-1-1,NamHsan-73_rubhardwithbothhands-1,sakuaɁ,1-73,false,expert,Deepadung2015,,,
KhunHawt-73_rubhardwithbothhands-1-1,KhunHawt-73_rubhardwithbothhands-1,dudit,2-73,false,expert,Deepadung2015,,,
HtanHsan-73_rubhardwithbothhands-1-1,HtanHsan-73_rubhardwithbothhands-1,thutheiɁ,3-73,false,expert,Deepadung2015,,,
PangKham-73_rubhardwithbothhands-1-1,PangKham-73_rubhardwithbothhands-1,sabɔt,4-73,false,expert,Deepadung2015,,,
ManLoi-73_rubhardwithbothhands-1-1,ManLoi-73_rubhardwithbothhands-1,saɓɔɁ,4-73,false,expert,Deepadung2015,,,
MengDan-73_rubhardwithbothhands-1-1,MengDan-73_rubhardwithbothhands-1,thuʔɗaj,2-73,false,expert,Deepadung2015,,,
ChuDongGua-73_rubhardwithbothhands-1-1,ChuDongGua-73_rubhardwithbothhands-1,səɓɔːt ɗaj,4-73,false,expert,Deepadung2015,,,
XiangZhaiTang-73_rubhardwithbothhands-1-1,XiangZhaiTang-73_rubhardwithbothhands-1,saboɁ,4-73,false,expert,Deepadung2015,,,
PongNuea-73_rubhardwithbothhands-1-1,PongNuea-73_rubhardwithbothhands-1,sabɔːɁ,4-73,false,expert,Deepadung2015,,,
NyaungGone-73_rubhardwithbothhands-1-1,NyaungGone-73_rubhardwithbothhands-1,sabɔʔ,4-73,false,expert,Deepadung2015,,,
NoeLae-73_rubhardwithbothhands-1-1,NoeLae-73_rubhardwithbothhands-1,sabɔ,4-73,false,expert,Deepadung2015,,,
BanPaw-73_rubhardwithbothhands-1-1,BanPaw-73_rubhardwithbothhands-1,sabɔɁ,4-73,false,expert,Deepadung2015,,,
ChaYeQing-73_rubhardwithbothhands-1-1,ChaYeQing-73_rubhardwithbothhands-1,səboɁ,4-73,false,expert,Deepadung2015,,,
GuangKa-73_rubhardwithbothhands-1-1,GuangKa-73_rubhardwithbothhands-1,thuthik,3-73,false,expert,Deepadung2015,,,
MangBang-73_rubhardwithbothhands-1-1,MangBang-73_rubhardwithbothhands-1,thuthiː,3-73,false,expert,Deepadung2015,,,
NanSang-73_rubhardwithbothhands-1-1,NanSang-73_rubhardwithbothhands-1,thuthiː,3-73,false,expert,Deepadung2015,,,
NamHsan-74_cut-1-1,NamHsan-74_cut-1,ɡәp,1-74,false,expert,Deepadung2015,,,
KhunHawt-74_cut-1-1,KhunHawt-74_cut-1,ɡәp,1-74,false,expert,Deepadung2015,,,
HtanHsan-74_cut-1-1,HtanHsan-74_cut-1,ɡәp,1-74,false,expert,Deepadung2015,,,
PangKham-74_cut-1-1,PangKham-74_cut-1,kap,1-74,false,expert,Deepadung2015,,,
ManLoi-74_cut-1-1,ManLoi-74_cut-1,kap,1-74,false,expert,Deepadung2015,,,
MengDan-74_cut-1-1,MengDan-74_cut-1,kiap,1-74,false,expert,Deepadung2015,,,
ChuDongGua-74_cut-1-1,ChuDongGua-74_cut-1,kap,1-74,false,expert,Deepadung2015,,,
XiangZhaiTang-74_cut-1-1,XiangZhaiTang-74_cut-1,kəp,1-74,false,expert,Deepadung2015,,,
PongNuea-74_cut-1-1,PongNuea-74_cut-1,kəp,1-74,false,expert,Deepadung2015,,,
NyaungGone-74_cut-1-1,NyaungGone-74_cut-1,kăp,1-74,false,expert,Deepadung2015,,,
NoeLae-74_cut-1-1,NoeLae-74_cut-1,kə̆p,1-74,false,expert,Deepadung2015,,,
BanPaw-74_cut-1-1,BanPaw-74_cut-1,kakə̆p,1-74,false,expert,Deepadung2015,,,
ChaYeQing-74_cut-1-1,ChaYeQing-74_cut-1,kep,1-74,false,expert,Deepadung2015,,,
GuangKa-74_cut-1-1,GuangKa-74_cut-1,kjap,1-74,false,expert,Deepadung2015,,,
MangBang-74_cut-1-1,MangBang-74_cut-1,kiap,1-74,false,expert,Deepadung2015,,,
NanSang-74_cut-1-1,NanSang-74_cut-1,kiap,1-74,false,expert,Deepadung2015,,,
NamHsan-75_dig-1-1,NamHsan-75_dig-1,kәhɓɨŋ,1-75,false,expert,Deepadung2015,,,
KhunHawt-75_dig-1-1,KhunHawt-75_dig-1,kәːŋ,2-75,false,expert,Deepadung2015,,,
HtanHsan-75_dig-1-1,HtanHsan-75_dig-1,kәːŋ,2-75,false,expert,Deepadung2015,,,
PangKham-75_dig-1-1,PangKham-75_dig-1,ɡəh,2-75,false,expert,Deepadung2015,,,
ManLoi-75_dig-1-1,ManLoi-75_dig-1,ɡəh,2-75,false,expert,Deepadung2015,,,
MengDan-75_dig-1-1,MengDan-75_dig-1,loʔ,3-75,false,expert,Deepadung2015,,,
ChuDongGua-75_dig-1-1,ChuDongGua-75_dig-1,loʔ,3-75,false,expert,Deepadung2015,,,
XiangZhaiTang-75_dig-1-1,XiangZhaiTang-75_dig-1,ɡəx,2-75,false,expert,Deepadung2015,,,
PongNuea-75_dig-1-1,PongNuea-75_dig-1,ɡəh,2-75,false,expert,Deepadung2015,,,
NyaungGone-75_dig-1-1,NyaungGone-75_dig-1,ɡə̆h,2-75,false,expert,Deepadung2015,,,
NoeLae-75_dig-1-1,NoeLae-75_dig-1,ɡə̆h,2-75,false,expert,Deepadung2015,,,
BanPaw-75_dig-1-1,BanPaw-75_dig-1,ɡə̆h,2-75,false,expert,Deepadung2015,,,
ChaYeQing-75_dig-1-1,ChaYeQing-75_dig-1,khut,4-75,false,expert,Deepadung2015,,,
GuangKa-75_dig-1-1,GuangKa-75_dig-1,lok,3-75,false,expert,Deepadung2015,,,
MangBang-75_dig-1-1,MangBang-75_dig-1,lok,3-75,false,expert,Deepadung2015,,,
NanSang-75_dig-1-1,NanSang-75_dig-1,kəh,2-75,false,expert,Deepadung2015,,,
NamHsan-76_burn-1-1,NamHsan-76_burn-1,ɡuɁ,1-76,false,expert,Deepadung2015,,,
KhunHawt-76_burn-1-1,KhunHawt-76_burn-1,ɡuːt,1-76,false,expert,Deepadung2015,,,
HtanHsan-76_burn-1-1,HtanHsan-76_burn-1,ɡuːɁ,1-76,false,expert,Deepadung2015,,,
PangKham-76_burn-1-1,PangKham-76_burn-1,ɗɔk,2-76,false,expert,Deepadung2015,,,
ManLoi-76_burn-1-1,ManLoi-76_burn-1,ɗok,2-76,false,expert,Deepadung2015,,,
MengDan-76_burn-1-1,MengDan-76_burn-1,ɗoʔ,2-76,false,expert,Deepadung2015,,,
ChuDongGua-76_burn-1-1,ChuDongGua-76_burn-1,ɗoʔ,2-76,false,expert,Deepadung2015,,,
XiangZhaiTang-76_burn-1-1,XiangZhaiTang-76_burn-1,douɁ,2-76,false,expert,Deepadung2015,,,
PongNuea-76_burn-1-1,PongNuea-76_burn-1,douɁ,2-76,false,expert,Deepadung2015,,,
NyaungGone-76_burn-1-1,NyaungGone-76_burn-1,douʔ,2-76,false,expert,Deepadung2015,,,
NoeLae-76_burn-1-1,NoeLae-76_burn-1,douɁ,2-76,false,expert,Deepadung2015,,,
BanPaw-76_burn-1-1,BanPaw-76_burn-1,douɁ,2-76,false,expert,Deepadung2015,,,
ChaYeQing-76_burn-1-1,ChaYeQing-76_burn-1,ɗok,2-76,false,expert,Deepadung2015,,,
GuangKa-76_burn-1-1,GuangKa-76_burn-1,tok,2-76,false,expert,Deepadung2015,,,
MangBang-76_burn-1-1,MangBang-76_burn-1,tok,2-76,false,expert,Deepadung2015,,,
NanSang-76_burn-1-1,NanSang-76_burn-1,tok,2-76,false,expert,Deepadung2015,,,
NamHsan-77_hunt-1-1,NamHsan-77_hunt-1,biam,1-77,false,expert,Deepadung2015,,,
KhunHawt-77_hunt-1-1,KhunHawt-77_hunt-1,koh priː,2-77,false,expert,Deepadung2015,,,
HtanHsan-77_hunt-1-1,HtanHsan-77_hunt-1,luaŋbrej,3-77,false,expert,Deepadung2015,,,
PangKham-77_hunt-1-1,PangKham-77_hunt-1,kuh praj,2-77,false,expert,Deepadung2015,,,
ManLoi-77_hunt-1-1,ManLoi-77_hunt-1,khrɔh praj,2-77,false,expert,Deepadung2015,,,
MengDan-77_hunt-1-1,MengDan-77_hunt-1,lip riŋ,3-77,false,expert,Deepadung2015,,,
ChuDongGua-77_hunt-1-1,ChuDongGua-77_hunt-1,klɔː brai,2-77,false,expert,Deepadung2015,,,
XiangZhaiTang-77_hunt-1-1,XiangZhaiTang-77_hunt-1,lɨpprɛː,4-77,false,expert,Deepadung2015,,,
PongNuea-77_hunt-1-1,PongNuea-77_hunt-1,ŋauh,5-77,false,expert,Deepadung2015,,,
NyaungGone-77_hunt-1-1,NyaungGone-77_hunt-1,lɛ khɛ prɛ,6-77,false,expert,Deepadung2015,,,
NoeLae-77_hunt-1-1,NoeLae-77_hunt-1,lɛ prɛ,6-77,false,expert,Deepadung2015,,,
BanPaw-77_hunt-1-1,BanPaw-77_hunt-1,ba prɛ,6-77,false,expert,Deepadung2015,,,
ChaYeQing-77_hunt-1-1,ChaYeQing-77_hunt-1,ləp bjaj,4-77,false,expert,Deepadung2015,,,
GuangKa-77_hunt-1-1,GuangKa-77_hunt-1,pai toː,7-77,false,expert,Deepadung2015,,,
MangBang-77_hunt-1-1,MangBang-77_hunt-1,lɛː,8-77,false,expert,Deepadung2015,,,
NanSang-77_hunt-1-1,NanSang-77_hunt-1,jɨtoː,9-77,false,expert,Deepadung2015,,,
NamHsan-78_kill-1-1,NamHsan-78_kill-1,biam,1-78,false,expert,Deepadung2015,,,
KhunHawt-78_kill-1-1,KhunHawt-78_kill-1,piam,1-78,false,expert,Deepadung2015,,,
HtanHsan-78_kill-1-1,HtanHsan-78_kill-1,ɓiam,1-78,false,expert,Deepadung2015,,,
PangKham-78_kill-1-1,PangKham-78_kill-1,ŋɔh,2-78,false,expert,Deepadung2015,,,
ManLoi-78_kill-1-1,ManLoi-78_kill-1,ŋah,2-78,false,expert,Deepadung2015,,,
MengDan-78_kill-1-1,MengDan-78_kill-1,ŋah,2-78,false,expert,Deepadung2015,,,
ChuDongGua-78_kill-1-1,ChuDongGua-78_kill-1,ŋah,2-78,false,expert,Deepadung2015,,,
XiangZhaiTang-78_kill-1-1,XiangZhaiTang-78_kill-1,ŋɔh,2-78,false,expert,Deepadung2015,,,
PongNuea-78_kill-1-1,PongNuea-78_kill-1,ŋauh,2-78,false,expert,Deepadung2015,,,
NyaungGone-78_kill-1-1,NyaungGone-78_kill-1,ŋauh,2-78,false,expert,Deepadung2015,,,
NoeLae-78_kill-1-1,NoeLae-78_kill-1,ŋauh,2-78,false,expert,Deepadung2015,,,
BanPaw-78_kill-1-1,BanPaw-78_kill-1,ŋauh,2-78,false,expert,Deepadung2015,,,
ChaYeQing-78_kill-1-1,ChaYeQing-78_kill-1,ŋɔh,2-78,false,expert,Deepadung2015,,,
